timestamp, Grid, 0, Kitchen - Fridge 2, 0, Dining - Heating, 0, Kitchen - Freezer 2, 0, Kitchen - Fridge 1, 0, Kitchen - Heating, 0, Kitchen - Freezer 1, 0, Restrooms - Heating, 0, Office - Heating, 0
2025-10-21 05:00:00,35030101,0,2670393,0,1857150,0,10473409,0,1125097,0,1846154,0,10653404,0,1830193,0,1838519,0
2025-10-21 06:00:00,35031312,0,2670421,0,1857179,0,10473706,0,1125128,0,1846183,0,10653853,0,1830222,0,1838548,0
2025-10-21 07:00:00,35032402,0,2670451,0,1857208,0,10473939,0,1125158,0,1846210,0,10654186,0,1830255,0,1838576,0
2025-10-21 08:00:00,35033502,0,2670478,0,1857239,0,10474346,0,1125188,0,1846240,0,10654589,0,1830288,0,1838605,0
2025-10-21 09:00:00,35035294,0,2670709,0,1857685,0,10474842,0,1125275,0,1846273,0,10654993,0,1830321,0,1838952,0
2025-10-21 10:00:00,35036996,0,2671261,0,1858308,0,10475147,0,1125375,0,1846690,0,10655391,0,1830683,0,1839334,0
2025-10-21 11:00:00,35040219,0,2671480,0,1858338,0,10475562,0,1125454,0,1847002,0,10655922,0,1830981,0,1839588,0
2025-10-21 12:00:00,35041238,0,2671508,0,1858365,0,10475951,0,1125484,0,1847031,0,10656371,0,1831009,0,1839620,0
2025-10-21 13:00:00,35042459,0,2671539,0,1858397,0,10476351,0,1125515,0,1847063,0,10656923,0,1831040,0,1839649,0
2025-10-21 14:00:00,35043747,0,2671588,0,1858493,0,10476752,0,1125547,0,1847141,0,10657301,0,1831072,0,1839681,0
2025-10-21 15:00:00,35047307,0,2672018,0,1858525,0,10477068,0,1125656,0,1847172,0,10657736,0,1831395,0,1840094,0
2025-10-21 16:00:00,35049101,0,2672442,0,1858557,0,10477542,0,1125733,0,1847204,0,10658371,0,1831426,0,1840125,0
2025-10-21 17:00:00,35050243,0,2672470,0,1858589,0,10478065,0,1125766,0,1847232,0,10658769,0,1831455,0,1840153,0
2025-10-21 18:00:00,35051419,0,2672499,0,1858620,0,10478381,0,1125796,0,1847261,0,10659205,0,1831487,0,1840183,0
2025-10-21 19:00:00,35052406,0,2672530,0,1858651,0,10478866,0,1125825,0,1847291,0,10659516,0,1831516,0,1840215,0
2025-10-21 20:00:00,35053439,0,2672558,0,1858681,0,10479273,0,1125851,0,1847319,0,10659925,0,1831545,0,1840244,0
2025-10-21 21:00:00,35054419,0,2672589,0,1858711,0,10479706,0,1125884,0,1847350,0,10660379,0,1831579,0,1840274,0
2025-10-21 22:00:00,35055553,0,2672619,0,1858746,0,10480181,0,1125913,0,1847381,0,10660863,0,1831608,0,1840305,0
2025-10-21 23:00:00,35056486,0,2672649,0,1858777,0,10480495,0,1125941,0,1847412,0,10661128,0,1831637,0,1840335,0
2025-10-22 00:00:00,35057599,0,2672679,0,1858806,0,10481001,0,1125972,0,1847441,0,10661518,0,1831667,0,1840366,0
2025-10-22 01:00:00,35058631,0,2672707,0,1858833,0,10481246,0,1126001,0,1847471,0,10662025,0,1831696,0,1840393,0
2025-10-22 02:00:00,35059956,0,2672736,0,1858865,0,10481462,0,1126032,0,1847500,0,10662544,0,1831726,0,1840422,0
2025-10-22 03:00:00,35060827,0,2672765,0,1858896,0,10482048,0,1126062,0,1847529,0,10663049,0,1831758,0,1840453,0
2025-10-22 04:00:00,35062233,0,2672794,0,1858926,0,10482431,0,1126094,0,1847561,0,10663432,0,1831785,0,1840479,0
2025-10-22 05:00:00,35063513,0,2672826,0,1858956,0,10482882,0,1126126,0,1847593,0,10663882,0,1831815,0,1840510,0
2025-10-22 06:00:00,35064497,0,2672856,0,1858985,0,10483342,0,1126153,0,1847622,0,10664199,0,1831844,0,1840543,0
2025-10-22 07:00:00,35065611,0,2672884,0,1859013,0,10483826,0,1126179,0,1847654,0,10664555,0,1831875,0,1840574,0
2025-10-22 08:00:00,35066716,0,2672911,0,1859044,0,10484148,0,1126210,0,1847683,0,10665027,0,1831907,0,1840603,0
2025-10-22 09:00:00,35068548,0,2673560,0,1859454,0,10484783,0,1126309,0,1847712,0,10665470,0,1832274,0,1840635,0
2025-10-22 10:00:00,35072070,0,2673844,0,1859484,0,10485163,0,1126432,0,1848041,0,10665819,0,1832630,0,1840666,0
2025-10-22 11:00:00,35074934,0,2674130,0,1859513,0,10485508,0,1126523,0,1848292,0,10666251,0,1832910,0,1840695,0
2025-10-22 12:00:00,35076138,0,2674158,0,1859542,0,10485982,0,1126553,0,1848321,0,10666653,0,1832939,0,1840727,0
2025-10-22 13:00:00,35077115,0,2674186,0,1859572,0,10486350,0,1126585,0,1848351,0,10667030,0,1832970,0,1840758,0
2025-10-22 14:00:00,35078290,0,2674250,0,1859604,0,10486604,0,1126615,0,1848403,0,10667328,0,1832999,0,1840790,0
2025-10-22 15:00:00,35080397,0,2674788,0,1859634,0,10486864,0,1126722,0,1848981,0,10667782,0,1833030,0,1840819,0
2025-10-22 16:00:00,35084392,0,2675287,0,1859664,0,10487427,0,1126826,0,1849010,0,10668221,0,1833061,0,1841346,0
2025-10-22 17:00:00,35085350,0,2675317,0,1859696,0,10487738,0,1126857,0,1849041,0,10668608,0,1833092,0,1841377,0
2025-10-22 18:00:00,35086433,0,2675349,0,1859725,0,10488175,0,1126889,0,1849073,0,10669083,0,1833120,0,1841406,0
2025-10-22 19:00:00,35087521,0,2675379,0,1859755,0,10488652,0,1126919,0,1849105,0,10669575,0,1833148,0,1841434,0
2025-10-22 20:00:00,35088795,0,2675411,0,1859785,0,10489094,0,1126948,0,1849134,0,10669999,0,1833179,0,1841463,0
2025-10-22 21:00:00,35089748,0,2675441,0,1859817,0,10489427,0,1126979,0,1849167,0,10670383,0,1833211,0,1841491,0
2025-10-22 22:00:00,35090888,0,2675468,0,1859848,0,10489880,0,1127011,0,1849196,0,10670828,0,1833243,0,1841522,0
2025-10-22 23:00:00,35091792,0,2675499,0,1859876,0,10490274,0,1127040,0,1849225,0,10671225,0,1833273,0,1841553,0
2025-10-23 00:00:00,35092897,0,2675529,0,1859905,0,10490777,0,1127071,0,1849255,0,10671730,0,1833303,0,1841582,0
2025-10-23 01:00:00,35093877,0,2675559,0,1859936,0,10491100,0,1127102,0,1849284,0,10672260,0,1833335,0,1841614,0
2025-10-23 02:00:00,35094897,0,2675591,0,1859967,0,10491534,0,1127133,0,1849315,0,10672762,0,1833366,0,1841646,0
2025-10-23 03:00:00,35095762,0,2675620,0,1859996,0,10492145,0,1127164,0,1849347,0,10673249,0,1833395,0,1841675,0
2025-10-23 04:00:00,35096771,0,2675650,0,1860026,0,10492491,0,1127193,0,1849376,0,10673682,0,1833428,0,1841704,0
2025-10-23 05:00:00,35097777,0,2675680,0,1860056,0,10492894,0,1127224,0,1849404,0,10673930,0,1833458,0,1841732,0
2025-10-23 06:00:00,35098879,0,2675707,0,1860085,0,10493248,0,1127255,0,1849434,0,10674384,0,1833488,0,1841765,0
2025-10-23 07:00:00,35100198,0,2675737,0,1860116,0,10493682,0,1127284,0,1849465,0,10674765,0,1833519,0,1841793,0
2025-10-23 08:00:00,35101267,0,2675770,0,1860147,0,10493989,0,1127315,0,1849493,0,10675066,0,1833549,0,1841822,0
2025-10-23 09:00:00,35103084,0,2676115,0,1860819,0,10494482,0,1127447,0,1849523,0,10675494,0,1834003,0,1842255,0
2025-10-23 10:00:00,35106290,0,2676601,0,1861154,0,10494837,0,1127558,0,1849554,0,10675897,0,1834033,0,1842285,0
2025-10-23 11:00:00,35109127,0,2677019,0,1861181,0,10495192,0,1127632,0,1849807,0,10676318,0,1834065,0,1842314,0
2025-10-23 12:00:00,35110284,0,2677051,0,1861211,0,10495738,0,1127663,0,1849837,0,10676773,0,1834099,0,1842344,0
2025-10-23 13:00:00,35111285,0,2677083,0,1861240,0,10496301,0,1127695,0,1849867,0,10677249,0,1834129,0,1842371,0
2025-10-23 14:00:00,35112354,0,2677127,0,1861272,0,10496817,0,1127731,0,1849896,0,10677808,0,1834241,0,1842403,0
2025-10-23 15:00:00,35115480,0,2677546,0,1861301,0,10497173,0,1127817,0,1850330,0,10678116,0,1834752,0,1842913,0
2025-10-23 16:00:00,35119129,0,2677998,0,1861329,0,10497553,0,1127949,0,1850835,0,10678558,0,1834782,0,1843332,0
2025-10-23 17:00:00,35120096,0,2678030,0,1861359,0,10498064,0,1127978,0,1850867,0,10678912,0,1834810,0,1843362,0
2025-10-23 18:00:00,35121061,0,2678059,0,1861387,0,10498557,0,1128008,0,1850897,0,10679385,0,1834841,0,1843393,0
2025-10-23 19:00:00,35122280,0,2678089,0,1861418,0,10498933,0,1128038,0,1850926,0,10679743,0,1834871,0,1843422,0
2025-10-23 20:00:00,35123377,0,2678118,0,1861448,0,10499308,0,1128065,0,1850957,0,10680155,0,1834899,0,1843452,0
2025-10-23 21:00:00,35124265,0,2678150,0,1861476,0,10499759,0,1128097,0,1850989,0,10680596,0,1834930,0,1843479,0
2025-10-23 22:00:00,35125358,0,2678179,0,1861506,0,10500221,0,1128127,0,1851019,0,10680914,0,1834959,0,1843506,0
2025-10-23 23:00:00,35126425,0,2678213,0,1861538,0,10500638,0,1128159,0,1851048,0,10681171,0,1834990,0,1843539,0
2025-10-24 00:00:00,35127520,0,2678243,0,1861564,0,10501018,0,1128187,0,1851080,0,10681616,0,1835019,0,1843568,0
2025-10-24 01:00:00,35128463,0,2678274,0,1861594,0,10501434,0,1128216,0,1851110,0,10682080,0,1835048,0,1843600,0
2025-10-24 02:00:00,35129346,0,2678304,0,1861622,0,10502001,0,1128243,0,1851141,0,10682600,0,1835076,0,1843632,0
2025-10-24 03:00:00,35130474,0,2678335,0,1861652,0,10502460,0,1128271,0,1851169,0,10682992,0,1835109,0,1843662,0
2025-10-24 04:00:00,35131644,0,2678363,0,1861682,0,10502769,0,1128300,0,1851197,0,10683502,0,1835140,0,1843689,0
2025-10-24 05:00:00,35132499,0,2678393,0,1861715,0,10503252,0,1128328,0,1851226,0,10683924,0,1835169,0,1843718,0
2025-10-24 06:00:00,35133473,0,2678424,0,1861745,0,10503607,0,1128356,0,1851253,0,10684466,0,1835200,0,1843748,0
2025-10-24 07:00:00,35134392,0,2678452,0,1861775,0,10504098,0,1128386,0,1851282,0,10684938,0,1835228,0,1843777,0
2025-10-24 08:00:00,35135637,0,2678481,0,1861804,0,10504525,0,1128415,0,1851310,0,10685440,0,1835258,0,1843807,0
2025-10-24 09:00:00,35137594,0,2678944,0,1861831,0,10504938,0,1128514,0,1851816,0,10685929,0,1835662,0,1844234,0
2025-10-24 10:00:00,35140722,0,2679351,0,1861862,0,10505430,0,1128659,0,1851842,0,10686284,0,1836225,0,1844731,0
2025-10-24 11:00:00,35143493,0,2679705,0,1862066,0,10505997,0,1128748,0,1851871,0,10686681,0,1836605,0,1844761,0
2025-10-24 12:00:00,35144470,0,2679735,0,1862095,0,10506567,0,1128777,0,1851902,0,10687126,0,1836636,0,1844792,0
2025-10-24 13:00:00,35145334,0,2679768,0,1862125,0,10507135,0,1128810,0,1851934,0,10687694,0,1836666,0,1844823,0
2025-10-24 14:00:00,35146882,0,2679841,0,1862193,0,10507530,0,1128853,0,1851963,0,10688085,0,1836706,0,1844861,0
2025-10-24 15:00:00,35148354,0,2680168,0,1862221,0,10507984,0,1128964,0,1852484,0,10688477,0,1836735,0,1844894,0
2025-10-24 16:00:00,35152309,0,2680513,0,1862252,0,10508345,0,1129061,0,1852890,0,10688810,0,1836765,0,1844927,0
2025-10-24 17:00:00,35153440,0,2680542,0,1862282,0,10508704,0,1129090,0,1852919,0,10689248,0,1836794,0,1844958,0
2025-10-24 18:00:00,35154537,0,2680572,0,1862312,0,10509055,0,1129119,0,1852947,0,10689817,0,1836826,0,1844989,0
2025-10-24 19:00:00,35155374,0,2680604,0,1862346,0,10509417,0,1129150,0,1852976,0,10689972,0,1836856,0,1845020,0
2025-10-24 20:00:00,35156463,0,2680632,0,1862374,0,10509852,0,1129182,0,1853005,0,10690428,0,1836888,0,1845051,0
2025-10-24 21:00:00,35157393,0,2680661,0,1862405,0,10510303,0,1129216,0,1853034,0,10690940,0,1836916,0,1845082,0
2025-10-24 22:00:00,35158550,0,2680693,0,1862436,0,10510755,0,1129245,0,1853063,0,10691568,0,1836947,0,1845111,0
2025-10-24 23:00:00,35159690,0,2680723,0,1862464,0,10511207,0,1129274,0,1853092,0,10691974,0,1836976,0,1845138,0
2025-10-25 00:00:00,35160866,0,2680755,0,1862494,0,10511773,0,1129304,0,1853123,0,10692385,0,1837007,0,1845170,0
2025-10-25 01:00:00,35161810,0,2680784,0,1862524,0,10512367,0,1129335,0,1853156,0,10692727,0,1837037,0,1845198,0
2025-10-25 02:00:00,35162858,0,2680814,0,1862553,0,10512894,0,1129366,0,1853185,0,10693212,0,1837065,0,1845228,0
2025-10-25 03:00:00,35164245,0,2680844,0,1862583,0,10513355,0,1129397,0,1853214,0,10693642,0,1837096,0,1845259,0
2025-10-25 04:00:00,35165529,0,2680873,0,1862613,0,10513806,0,1129427,0,1853242,0,10694066,0,1837125,0,1845291,0
2025-10-25 05:00:00,35166690,0,2680903,0,1862643,0,10514303,0,1129453,0,1853272,0,10694446,0,1837154,0,1845320,0
2025-10-25 06:00:00,35167608,0,2680936,0,1862674,0,10514496,0,1129484,0,1853305,0,10694838,0,1837185,0,1845349,0
2025-10-25 07:00:00,35168645,0,2680964,0,1862702,0,10514920,0,1129516,0,1853333,0,10695187,0,1837216,0,1845379,0
2025-10-25 08:00:00,35169755,0,2680995,0,1862732,0,10515342,0,1129546,0,1853365,0,10695642,0,1837247,0,1845407,0
2025-10-25 09:00:00,35173812,0,2681342,0,1862762,0,10515686,0,1129650,0,1853394,0,10696140,0,1837802,0,1845437,0
2025-10-25 10:00:00,35177134,0,2681794,0,1863301,0,10516056,0,1129766,0,1853668,0,10696430,0,1837832,0,1845968,0
2025-10-25 11:00:00,35180133,0,2682125,0,1863537,0,10516435,0,1129849,0,1853699,0,10696846,0,1838216,0,1846194,0
2025-10-25 12:00:00,35181096,0,2682155,0,1863567,0,10516935,0,1129879,0,1853728,0,10697391,0,1838247,0,1846224,0
2025-10-25 13:00:00,35182265,0,2682184,0,1863599,0,10517200,0,1129911,0,1853756,0,10697955,0,1838275,0,1846254,0
2025-10-25 14:00:00,35183638,0,2682250,0,1863660,0,10517706,0,1129944,0,1853862,0,10698382,0,1838304,0,1846284,0
2025-10-25 15:00:00,35185771,0,2682735,0,1863688,0,10518107,0,1130071,0,1853894,0,10698801,0,1838773,0,1846315,0
2025-10-25 16:00:00,35189685,0,2683227,0,1864232,0,10518484,0,1130196,0,1853923,0,10699328,0,1839223,0,1846681,0
2025-10-25 17:00:00,35190743,0,2683256,0,1864262,0,10518906,0,1130223,0,1853954,0,10699852,0,1839252,0,1846710,0
2025-10-25 18:00:00,35191784,0,2683287,0,1864293,0,10519301,0,1130252,0,1853983,0,10700190,0,1839281,0,1846739,0
2025-10-25 19:00:00,35192908,0,2683318,0,1864323,0,10519677,0,1130282,0,1854011,0,10700749,0,1839312,0,1846770,0
2025-10-25 20:00:00,35194032,0,2683348,0,1864354,0,10520217,0,1130308,0,1854038,0,10701194,0,1839343,0,1846801,0
2025-10-25 21:00:00,35195263,0,2683377,0,1864385,0,10520560,0,1130341,0,1854067,0,10701666,0,1839372,0,1846834,0
2025-10-25 22:00:00,35196562,0,2683407,0,1864416,0,10521051,0,1130371,0,1854098,0,10702107,0,1839401,0,1846864,0
2025-10-25 23:00:00,35197620,0,2683436,0,1864446,0,10521384,0,1130401,0,1854128,0,10702545,0,1839433,0,1846895,0
2025-10-26 00:00:00,35198760,0,2683465,0,1864473,0,10521788,0,1130428,0,1854160,0,10702857,0,1839462,0,1846926,0
2025-10-26 01:00:00,35199920,0,2683497,0,1864503,0,10522056,0,1130458,0,1854189,0,10703315,0,1839492,0,1846953,0
2025-10-26 02:00:00,35200896,0,2683528,0,1864534,0,10522307,0,1130488,0,1854220,0,10703771,0,1839519,0,1846984,0
2025-10-26 03:00:00,35201832,0,2683559,0,1864563,0,10522528,0,1130520,0,1854251,0,10704218,0,1839546,0,1847014,0
2025-10-26 04:00:00,35202983,0,2683588,0,1864591,0,10522945,0,1130551,0,1854281,0,10704623,0,1839577,0,1847045,0
2025-10-26 05:00:00,35204063,0,2683619,0,1864623,0,10523430,0,1130581,0,1854312,0,10705087,0,1839606,0,1847078,0
2025-10-26 06:00:00,35205212,0,2683648,0,1864653,0,10523818,0,1130610,0,1854344,0,10705516,0,1839636,0,1847106,0
2025-10-26 07:00:00,35206252,0,2683676,0,1864684,0,10524190,0,1130640,0,1854374,0,10705855,0,1839666,0,1847136,0
2025-10-26 08:00:00,35207364,0,2683707,0,1864714,0,10524596,0,1130671,0,1854403,0,10706224,0,1839697,0,1847165,0
2025-10-26 09:00:00,35210897,0,2684142,0,1865216,0,10524955,0,1130793,0,1854434,0,10706670,0,1840119,0,1847195,0
2025-10-26 10:00:00,35212764,0,2684523,0,1865244,0,10525274,0,1130934,0,1854907,0,10707154,0,1840144,0,1847224,0
2025-10-26 11:00:00,35214847,0,2684908,0,1865276,0,10525708,0,1131003,0,1854934,0,10707690,0,1840176,0,1847257,0
2025-10-26 12:00:00,35215825,0,2684939,0,1865307,0,10526225,0,1131034,0,1854962,0,10707940,0,1840206,0,1847286,0
2025-10-26 13:00:00,35216781,0,2684968,0,1865337,0,10526713,0,1131062,0,1854991,0,10708323,0,1840237,0,1847317,0
2025-10-26 14:00:00,35217886,0,2685011,0,1865367,0,10527161,0,1131097,0,1855023,0,10708605,0,1840282,0,1847353,0
2025-10-26 15:00:00,35219783,0,2685510,0,1865813,0,10527596,0,1131203,0,1855396,0,10709060,0,1840311,0,1847679,0
2025-10-26 16:00:00,35223106,0,2685911,0,1865845,0,10528182,0,1131312,0,1855426,0,10709485,0,1840699,0,1847925,0
2025-10-26 17:00:00,35224180,0,2685939,0,1865876,0,10528530,0,1131341,0,1855456,0,10709923,0,1840726,0,1847956,0
2025-10-26 18:00:00,35225085,0,2685968,0,1865906,0,10528982,0,1131372,0,1855486,0,10710348,0,1840756,0,1847985,0
2025-10-26 19:00:00,35226089,0,2686000,0,1865935,0,10529594,0,1131401,0,1855515,0,10710801,0,1840790,0,1848014,0
2025-10-26 20:00:00,35227132,0,2686028,0,1865962,0,10530014,0,1131431,0,1855543,0,10711212,0,1840819,0,1848041,0
2025-10-26 21:00:00,35227974,0,2686057,0,1865993,0,10530507,0,1131461,0,1855573,0,10711753,0,1840851,0,1848068,0
2025-10-26 22:00:00,35229009,0,2686088,0,1866025,0,10530891,0,1131489,0,1855602,0,10712183,0,1840880,0,1848097,0
2025-10-26 23:00:00,35230023,0,2686116,0,1866053,0,10531185,0,1131521,0,1855633,0,10712684,0,1840908,0,1848127,0
2025-10-27 00:00:00,35231172,0,2686145,0,1866083,0,10531607,0,1131552,0,1855665,0,10713146,0,1840938,0,1848160,0
2025-10-27 01:00:00,35232307,0,2686176,0,1866111,0,10532010,0,1131584,0,1855695,0,10713602,0,1840968,0,1848191,0
2025-10-27 02:00:00,35233489,0,2686204,0,1866141,0,10532568,0,1131613,0,1855725,0,10714047,0,1841000,0,1848220,0
2025-10-27 03:00:00,35234552,0,2686232,0,1866171,0,10532938,0,1131644,0,1855755,0,10714425,0,1841032,0,1848249,0
2025-10-27 04:00:00,35235614,0,2686259,0,1866204,0,10533448,0,1131677,0,1855787,0,10714684,0,1841062,0,1848279,0
2025-10-27 05:00:00,35236727,0,2686288,0,1866232,0,10533818,0,1131706,0,1855817,0,10715134,0,1841093,0,1848309,0
2025-10-27 06:00:00,35237884,0,2686318,0,1866261,0,10534339,0,1131735,0,1855847,0,10715525,0,1841126,0,1848337,0
2025-10-27 07:00:00,35238908,0,2686349,0,1866290,0,10534738,0,1131767,0,1855876,0,10715986,0,1841156,0,1848367,0
2025-10-27 08:00:00,35239871,0,2686378,0,1866318,0,10535319,0,1131796,0,1855904,0,10716381,0,1841189,0,1848399,0
2025-10-27 09:00:00,35241703,0,2686716,0,1866628,0,10535877,0,1131939,0,1856297,0,10716793,0,1841722,0,1848428,0
2025-10-27 10:00:00,35244871,0,2687113,0,1866660,0,10536092,0,1132020,0,1856330,0,10717150,0,1842234,0,1848457,0
2025-10-27 11:00:00,35247406,0,2687393,0,1866996,0,10536584,0,1132099,0,1856555,0,10717601,0,1842381,0,1848485,0
2025-10-27 12:00:00,35248563,0,2687424,0,1867025,0,10537041,0,1132128,0,1856586,0,10718080,0,1842412,0,1848516,0
2025-10-27 13:00:00,35249509,0,2687451,0,1867056,0,10537468,0,1132158,0,1856615,0,10718441,0,1842442,0,1848547,0
2025-10-27 14:00:00,35250824,0,2687569,0,1867173,0,10537901,0,1132203,0,1856645,0,10718913,0,1842546,0,1848626,0
2025-10-27 15:00:00,35252474,0,2688027,0,1867203,0,10538447,0,1132315,0,1856676,0,10719329,0,1843138,0,1849137,0
2025-10-27 16:00:00,35256122,0,2688627,0,1867629,0,10538842,0,1132425,0,1857234,0,10719701,0,1843166,0,1849165,0
2025-10-27 17:00:00,35257342,0,2688656,0,1867660,0,10539290,0,1132458,0,1857264,0,10720088,0,1843195,0,1849197,0
2025-10-27 18:00:00,35258406,0,2688686,0,1867690,0,10539808,0,1132486,0,1857294,0,10720437,0,1843225,0,1849224,0
2025-10-27 19:00:00,35259901,0,2688719,0,1867718,0,10540272,0,1132517,0,1857323,0,10720857,0,1843254,0,1849252,0
2025-10-27 20:00:00,35261298,0,2688747,0,1867750,0,10540682,0,1132547,0,1857354,0,10721430,0,1843288,0,1849284,0
2025-10-27 21:00:00,35262648,0,2688773,0,1867781,0,10541145,0,1132574,0,1857384,0,10721913,0,1843317,0,1849311,0
2025-10-27 22:00:00,35263815,0,2688803,0,1867810,0,10541551,0,1132604,0,1857415,0,10722282,0,1843348,0,1849340,0
2025-10-27 23:00:00,35264910,0,2688832,0,1867840,0,10542008,0,1132634,0,1857443,0,10722749,0,1843378,0,1849372,0
2025-10-28 00:00:00,35266163,0,2688862,0,1867869,0,10542503,0,1132664,0,1857473,0,10723182,0,1843411,0,1849400,0
2025-10-28 01:00:00,35267421,0,2688890,0,1867900,0,10543013,0,1132693,0,1857503,0,10723724,0,1843438,0,1849430,0
2025-10-28 02:00:00,35268440,0,2688920,0,1867931,0,10543524,0,1132721,0,1857534,0,10724195,0,1843470,0,1849457,0
2025-10-28 03:00:00,35269712,0,2688949,0,1867958,0,10543896,0,1132748,0,1857565,0,10724585,0,1843500,0,1849486,0
2025-10-28 04:00:00,35270986,0,2688979,0,1867988,0,10544150,0,1132776,0,1857594,0,10724944,0,1843529,0,1849515,0
2025-10-28 05:00:00,35272282,0,2689009,0,1868019,0,10544746,0,1132805,0,1857626,0,10725291,0,1843560,0,1849546,0
2025-10-28 06:00:00,35273423,0,2689039,0,1868050,0,10545064,0,1132833,0,1857656,0,10725650,0,1843589,0,1849579,0
2025-10-28 07:00:00,35274401,0,2689068,0,1868080,0,10545656,0,1132865,0,1857688,0,10725997,0,1843621,0,1849610,0
2025-10-28 08:00:00,35275508,0,2689097,0,1868110,0,10546062,0,1132894,0,1857718,0,10726376,0,1843651,0,1849638,0
2025-10-28 09:00:00,35279307,0,2689566,0,1868140,0,10546584,0,1133009,0,1858189,0,10726792,0,1844188,0,1850154,0
2025-10-28 10:00:00,35281324,0,2689915,0,1868171,0,10547257,0,1133112,0,1858219,0,10727170,0,1844217,0,1850573,0
2025-10-28 11:00:00,35284010,0,2690087,0,1868425,0,10547584,0,1133212,0,1858250,0,10727554,0,1844569,0,1850604,0
2025-10-28 12:00:00,35285142,0,2690118,0,1868454,0,10548047,0,1133242,0,1858279,0,10727891,0,1844597,0,1850634,0
2025-10-28 13:00:00,35286265,0,2690147,0,1868482,0,10548347,0,1133270,0,1858310,0,10728359,0,1844627,0,1850665,0
2025-10-28 14:00:00,35287725,0,2690203,0,1868547,0,10548824,0,1133320,0,1858382,0,10728835,0,1844702,0,1850695,0
2025-10-28 15:00:00,35290996,0,2690556,0,1868576,0,10549326,0,1133410,0,1858831,0,10729170,0,1845172,0,1850728,0
2025-10-28 16:00:00,35293120,0,2690904,0,1868608,0,10549803,0,1133514,0,1858860,0,10729565,0,1845561,0,1851063,0
2025-10-28 17:00:00,35294210,0,2690934,0,1868637,0,10550284,0,1133547,0,1858891,0,10729885,0,1845589,0,1851090,0
2025-10-28 18:00:00,35295760,0,2690962,0,1868667,0,10550831,0,1133575,0,1858921,0,10730192,0,1845618,0,1851119,0
2025-10-28 19:00:00,35296833,0,2690990,0,1868700,0,10551204,0,1133604,0,1858954,0,10730454,0,1845649,0,1851149,0
2025-10-28 20:00:00,35297861,0,2691020,0,1868731,0,10551817,0,1133632,0,1858983,0,10730705,0,1845675,0,1851177,0
2025-10-28 21:00:00,35298941,0,2691049,0,1868761,0,10552164,0,1133662,0,1859012,0,10731196,0,1845706,0,1851208,0
2025-10-28 22:00:00,35299704,0,2691079,0,1868790,0,10552618,0,1133692,0,1859041,0,10731756,0,1845735,0,1851240,0
2025-10-28 23:00:00,35300831,0,2691108,0,1868821,0,10553015,0,1133726,0,1859074,0,10732266,0,1845766,0,1851270,0
2025-10-29 00:00:00,35301922,0,2691139,0,1868851,0,10553480,0,1133755,0,1859106,0,10732721,0,1845797,0,1851301,0
2025-10-29 01:00:00,35303109,0,2691168,0,1868880,0,10553976,0,1133786,0,1859136,0,10733204,0,1845826,0,1851328,0
2025-10-29 02:00:00,35303965,0,2691199,0,1868911,0,10554242,0,1133815,0,1859165,0,10733678,0,1845851,0,1851358,0
2025-10-29 03:00:00,35305031,0,2691231,0,1868940,0,10554717,0,1133845,0,1859195,0,10734127,0,1845881,0,1851387,0
2025-10-29 04:00:00,35306059,0,2691259,0,1868969,0,10555166,0,1133875,0,1859224,0,10734507,0,1845912,0,1851418,0
2025-10-29 05:00:00,35307110,0,2691290,0,1869001,0,10555428,0,1133902,0,1859256,0,10734954,0,1845941,0,1851448,0
2025-10-29 06:00:00,35308285,0,2691322,0,1869031,0,10555893,0,1133932,0,1859286,0,10735453,0,1845973,0,1851478,0
2025-10-29 07:00:00,35309300,0,2691353,0,1869059,0,10556180,0,1133965,0,1859317,0,10735775,0,1846002,0,1851507,0
2025-10-29 08:00:00,35310435,0,2691381,0,1869088,0,10556437,0,1133995,0,1859347,0,10736183,0,1846031,0,1851536,0
2025-10-29 09:00:00,35313615,0,2691734,0,1869475,0,10556815,0,1134107,0,1859377,0,10736646,0,1846061,0,1851565,0
2025-10-29 10:00:00,35317180,0,2692103,0,1869840,0,10557194,0,1134223,0,1859777,0,10736923,0,1846091,0,1852035,0
2025-10-29 11:00:00,35318812,0,2692240,0,1870167,0,10557528,0,1134318,0,1859807,0,10737350,0,1846325,0,1852414,0
2025-10-29 12:00:00,35319851,0,2692270,0,1870197,0,10557881,0,1134347,0,1859839,0,10737694,0,1846356,0,1852443,0
2025-10-29 13:00:00,35320900,0,2692301,0,1870227,0,10558187,0,1134377,0,1859867,0,10738158,0,1846384,0,1852473,0
2025-10-29 14:00:00,35322154,0,2692367,0,1870261,0,10558626,0,1134420,0,1859898,0,10738652,0,1846488,0,1852545,0
2025-10-29 15:00:00,35325938,0,2692806,0,1870293,0,10559061,0,1134515,0,1859929,0,10738921,0,1846873,0,1852574,0
2025-10-29 16:00:00,35328001,0,2693284,0,1870321,0,10559554,0,1134628,0,1860435,0,10739461,0,1847348,0,1852907,0
2025-10-29 17:00:00,35329163,0,2693311,0,1870349,0,10559980,0,1134655,0,1860463,0,10739845,0,1847375,0,1852936,0
2025-10-29 18:00:00,35330367,0,2693342,0,1870377,0,10560437,0,1134685,0,1860494,0,10740252,0,1847406,0,1852966,0
2025-10-29 19:00:00,35331426,0,2693372,0,1870407,0,10560879,0,1134716,0,1860525,0,10740749,0,1847436,0,1852996,0
